"","Year","Month","Highest","MHHW","MHW","MSL","MTL","MLW","MLLW","DTL","GT","MN","DHQ","DLQ","HWI","LWI","Lowest","Inferred","city","date"
"529",2015,3,0.226,0.004,-0.019,-0.338,-0.331,-0.643,-0.671,-0.333,0.675,0.624,0.023,0.028,1.53,7.66,-0.763,0,"Miami",2015-03-01
"530",2015,4,0.254,0.038,0.02,-0.306,-0.296,-0.611,-0.642,-0.302,0.68,0.631,0.018,0.031,1.5,7.66,-0.746,0,"Miami",2015-04-01
"531",2015,5,0.174,0.072,0.045,-0.278,-0.267,-0.58,-0.614,-0.271,0.686,0.625,0.027,0.034,1.5,7.69,-0.739,0,"Miami",2015-05-01
"532",2015,6,0.13,-0.009,-0.031,-0.351,-0.342,-0.653,-0.69,-0.35,0.681,0.622,0.021,0.037,1.49,7.71,-0.816,0,"Miami",2015-06-01
"533",2015,7,0.104,0.027,0.008,-0.315,-0.307,-0.622,-0.661,-0.317,0.688,0.63,0.019,0.039,1.5,7.67,-0.767,0,"Miami",2015-07-01
"534",2015,8,0.346,0.128,0.117,-0.219,-0.211,-0.539,-0.568,-0.22,0.696,0.656,0.011,0.029,1.47,7.63,-0.684,0,"Miami",2015-08-01
"535",2015,9,0.554,0.199,0.186,-0.155,-0.146,-0.477,-0.503,-0.152,0.703,0.663,0.013,0.026,1.46,7.58,-0.657,0,"Miami",2015-09-01
"536",2015,10,0.509,0.383,0.368,0.017,0.027,-0.314,-0.345,0.019,0.728,0.682,0.015,0.031,1.4,7.52,-0.575,0,"Miami",2015-10-01
"537",2015,11,0.419,0.22,0.201,-0.134,-0.124,-0.449,-0.478,-0.129,0.699,0.651,0.019,0.029,1.51,7.66,-0.615,0,"Miami",2015-11-01
"538",2015,12,0.344,0.173,0.155,-0.172,-0.162,-0.479,-0.511,-0.169,0.684,0.635,0.018,0.032,1.53,7.68,-0.717,0,"Miami",2015-12-01
"539",2016,1,0.345,0.152,0.131,-0.199,-0.187,-0.505,-0.544,-0.196,0.696,0.636,0.021,0.039,1.55,7.68,-0.74,0,"Miami",2016-01-01
"540",2016,3,0.241,0.036,0.022,-0.303,-0.291,-0.604,-0.632,-0.298,0.668,0.626,0.014,0.028,1.51,7.69,-0.778,0,"Miami",2016-03-01
"541",2016,4,0.226,0.118,0.096,-0.236,-0.224,-0.545,-0.569,-0.226,0.687,0.641,0.022,0.024,1.47,7.63,-0.737,0,"Miami",2016-04-01
"542",2016,5,0.401,0.096,0.074,-0.26,-0.249,-0.573,-0.602,-0.253,0.698,0.647,0.022,0.029,1.55,7.72,-0.691,0,"Miami",2016-05-01
"543",2016,6,0.228,0.069,0.046,-0.286,-0.276,-0.598,-0.635,-0.283,0.704,0.644,0.023,0.037,1.6,7.78,-0.752,0,"Miami",2016-06-01
"544",2016,7,0.172,0.025,0.012,-0.312,-0.303,-0.618,-0.657,-0.316,0.682,0.63,0.013,0.039,1.53,7.78,-0.793,0,"Miami",2016-07-01
"545",2016,8,0.235,0.095,0.076,-0.249,-0.241,-0.558,-0.585,-0.245,0.68,0.634,0.019,0.027,1.55,7.77,-0.71,0,"Miami",2016-08-01
"546",2016,9,0.241,0.11,0.096,-0.227,-0.219,-0.533,-0.554,-0.222,0.664,0.629,0.014,0.021,1.54,7.73,-0.689,0,"Miami",2016-09-01
"547",2016,10,0.551,0.336,0.314,-0.022,-0.011,-0.337,-0.366,-0.015,0.702,0.651,0.022,0.029,1.55,7.61,-0.549,0,"Miami",2016-10-01
"548",2016,11,0.484,0.253,0.233,-0.104,-0.094,-0.422,-0.454,-0.1,0.707,0.655,0.02,0.032,1.52,7.65,-0.591,0,"Miami",2016-11-01
"549",2016,12,0.311,0.087,0.064,-0.264,-0.254,-0.573,-0.608,-0.26,0.695,0.637,0.023,0.035,1.55,7.74,-0.727,0,"Miami",2016-12-01
"550",2017,1,0.258,0.058,0.034,-0.295,-0.284,-0.603,-0.636,-0.289,0.694,0.637,0.024,0.033,1.54,7.73,-0.782,0,"Miami",2017-01-01
"551",2017,2,0.119,-0.005,-0.021,-0.345,-0.333,-0.646,-0.68,-0.342,0.675,0.625,0.016,0.034,1.54,7.72,-0.835,0,"Miami",2017-02-01
"552",2017,3,0.214,0.014,-0.006,-0.334,-0.325,-0.643,-0.672,-0.329,0.686,0.637,0.02,0.029,1.49,7.66,-0.807,0,"Miami",2017-03-01
"553",2017,4,0.317,0.143,0.119,-0.217,-0.208,-0.534,-0.57,-0.214,0.713,0.653,0.024,0.036,1.46,7.64,-0.721,0,"Miami",2017-04-01
"554",2017,5,0.197,0.05,0.019,-0.312,-0.303,-0.625,-0.66,-0.305,0.71,0.644,0.031,0.035,1.47,7.73,-0.78,0,"Miami",2017-05-01
"555",2017,6,0.195,0.082,0.06,-0.263,-0.255,-0.57,-0.6,-0.259,0.682,0.63,0.022,0.03,1.55,7.76,-0.713,0,"Miami",2017-06-01
"556",2017,7,0.216,0.099,0.081,-0.238,-0.23,-0.541,-0.577,-0.239,0.676,0.622,0.018,0.036,1.56,7.78,-0.787,0,"Miami",2017-07-01
"557",2017,8,0.153,0.064,0.05,-0.263,-0.255,-0.56,-0.595,-0.265,0.659,0.61,0.014,0.035,1.59,7.76,-0.761,0,"Miami",2017-08-01
"558",2017,9,1.088,0.286,0.258,-0.068,-0.06,-0.378,-0.407,-0.06,0.693,0.636,0.028,0.029,1.49,7.67,-0.562,0,"Miami",2017-09-01
"559",2017,10,0.617,0.285,0.263,-0.065,-0.055,-0.374,-0.398,-0.056,0.683,0.637,0.022,0.024,1.47,7.58,-0.566,0,"Miami",2017-10-01
"560",2017,11,0.402,0.228,0.211,-0.128,-0.115,-0.441,-0.478,-0.125,0.706,0.652,0.017,0.037,1.54,7.62,-0.669,0,"Miami",2017-11-01
"561",2017,12,0.324,0.088,0.068,-0.269,-0.257,-0.583,-0.626,-0.269,0.714,0.651,0.02,0.043,1.58,7.71,-0.748,0,"Miami",2017-12-01
"562",2018,1,0.358,0.034,0.014,-0.324,-0.31,-0.634,-0.676,-0.321,0.71,0.648,0.02,0.042,1.52,7.68,-0.85,0,"Miami",2018-01-01
"563",2018,2,0.135,-0.046,-0.065,-0.382,-0.372,-0.679,-0.718,-0.382,0.672,0.614,0.019,0.039,1.51,7.71,-0.83,0,"Miami",2018-02-01
"564",2018,3,0.301,0.161,0.145,-0.196,-0.183,-0.512,-0.54,-0.189,0.701,0.657,0.016,0.028,1.51,7.66,-0.685,0,"Miami",2018-03-01
"565",2018,4,0.228,0.058,0.034,-0.296,-0.283,-0.601,-0.633,-0.288,0.691,0.635,0.024,0.032,1.47,7.68,-0.783,0,"Miami",2018-04-01
"566",2018,5,0.128,-0.016,-0.043,-0.349,-0.34,-0.637,-0.68,-0.348,0.664,0.594,0.027,0.043,1.55,7.78,-0.78,0,"Miami",2018-05-01
"567",2018,6,0.19,0.042,0.018,-0.299,-0.29,-0.598,-0.634,-0.296,0.676,0.616,0.024,0.036,1.54,7.76,-0.764,0,"Miami",2018-06-01
"568",2018,7,0.217,0.07,0.048,-0.27,-0.261,-0.571,-0.605,-0.267,0.675,0.619,0.022,0.034,1.53,7.72,-0.748,0,"Miami",2018-07-01
"569",2018,8,0.254,0.067,0.055,-0.264,-0.255,-0.565,-0.594,-0.264,0.661,0.62,0.012,0.029,1.52,7.71,-0.809,0,"Miami",2018-08-01
"570",2018,9,0.393,0.174,0.157,-0.17,-0.162,-0.481,-0.515,-0.17,0.689,0.638,0.017,0.034,1.46,7.66,-0.636,0,"Miami",2018-09-01
"571",2018,10,0.412,0.188,0.167,-0.16,-0.152,-0.471,-0.503,-0.157,0.691,0.638,0.021,0.032,1.45,7.59,-0.63,0,"Miami",2018-10-01
"572",2018,11,0.404,0.18,0.159,-0.175,-0.165,-0.489,-0.521,-0.171,0.701,0.648,0.021,0.032,1.48,7.6,-0.663,0,"Miami",2018-11-01
"573",2018,12,0.268,0.128,0.105,-0.227,-0.216,-0.538,-0.581,-0.227,0.709,0.643,0.023,0.043,1.5,7.67,-0.835,0,"Miami",2018-12-01
"574",2019,1,0.238,0.083,0.065,-0.265,-0.254,-0.573,-0.618,-0.267,0.701,0.638,0.018,0.045,1.52,7.71,-0.823,0,"Miami",2019-01-01
"575",2019,2,0.255,0.09,0.072,-0.258,-0.249,-0.57,-0.608,-0.259,0.698,0.642,0.018,0.038,1.42,7.66,-0.745,0,"Miami",2019-02-01
"576",2019,3,0.451,0.19,0.172,-0.156,-0.147,-0.466,-0.502,-0.156,0.692,0.638,0.018,0.036,1.46,7.63,-0.641,0,"Miami",2019-03-01
"577",2019,4,0.268,0.106,0.088,-0.233,-0.225,-0.539,-0.572,-0.233,0.678,0.627,0.018,0.033,1.44,7.66,-0.768,0,"Miami",2019-04-01
"578",2019,5,0.222,0.09,0.064,-0.255,-0.246,-0.557,-0.596,-0.253,0.686,0.621,0.026,0.039,1.49,7.69,-0.783,0,"Miami",2019-05-01
"579",2019,6,0.246,0.097,0.074,-0.248,-0.24,-0.553,-0.596,-0.249,0.693,0.627,0.023,0.043,1.52,7.7,-0.708,0,"Miami",2019-06-01
"580",2019,7,0.358,0.128,0.109,-0.214,-0.207,-0.523,-0.564,-0.218,0.692,0.632,0.019,0.041,1.48,7.67,-0.681,0,"Miami",2019-07-01
"581",2019,8,0.446,0.215,0.205,-0.131,-0.123,-0.452,-0.486,-0.135,0.701,0.657,0.01,0.034,1.48,7.65,-0.554,0,"Miami",2019-08-01
"582",2019,9,0.568,0.349,0.333,-0.008,0,-0.333,-0.366,-0.008,0.715,0.666,0.016,0.033,1.47,7.6,-0.495,0,"Miami",2019-09-01
"583",2019,10,0.599,0.387,0.37,0.026,0.033,-0.304,-0.338,0.025,0.725,0.674,0.017,0.034,1.44,7.59,-0.583,0,"Miami",2019-10-01
"584",2019,11,0.523,0.35,0.333,-0.004,0.006,-0.321,-0.358,-0.004,0.708,0.654,0.017,0.037,1.47,7.58,-0.652,0,"Miami",2019-11-01
"585",2019,12,0.321,0.168,0.148,-0.174,-0.166,-0.48,-0.518,-0.175,0.686,0.628,0.02,0.038,1.52,7.64,-0.635,0,"Miami",2019-12-01
"586",2020,1,0.393,0.082,0.057,-0.259,-0.249,-0.556,-0.597,-0.257,0.679,0.613,0.025,0.041,1.52,7.69,-0.797,0,"Miami",2020-01-01
"587",2020,2,0.295,0.045,0.02,-0.298,-0.288,-0.597,-0.632,-0.293,0.677,0.617,0.025,0.035,1.48,7.69,-0.872,0,"Miami",2020-02-01
"588",2020,3,0.288,0.039,0.02,-0.295,-0.287,-0.594,-0.634,-0.297,0.673,0.614,0.019,0.04,1.48,7.68,-0.728,0,"Miami",2020-03-01
"589",2020,4,0.311,0.091,0.071,-0.253,-0.244,-0.559,-0.596,-0.252,0.687,0.63,0.02,0.037,1.42,7.63,-0.726,0,"Miami",2020-04-01
"590",2020,5,0.227,0.128,0.107,-0.214,-0.207,-0.521,-0.552,-0.212,0.68,0.628,0.021,0.031,1.46,7.63,-0.743,0,"Miami",2020-05-01
"591",2020,6,0.259,0.153,0.134,-0.186,-0.178,-0.491,-0.53,-0.188,0.683,0.625,0.019,0.039,1.53,7.73,-0.665,0,"Miami",2020-06-01
"592",2020,7,0.233,0.101,0.082,-0.236,-0.228,-0.538,-0.578,-0.238,0.679,0.62,0.019,0.04,1.55,7.75,-0.648,0,"Miami",2020-07-01
"593",2020,8,0.365,0.157,0.143,-0.177,-0.168,-0.48,-0.516,-0.179,0.673,0.623,0.014,0.036,1.51,7.73,-0.617,0,"Miami",2020-08-01
"594",2020,9,0.592,0.311,0.296,-0.029,-0.022,-0.34,-0.369,-0.029,0.68,0.636,0.015,0.029,1.46,7.59,-0.542,0,"Miami",2020-09-01
"595",2020,10,0.59,0.346,0.327,-0.001,0.008,-0.312,-0.34,0.003,0.686,0.639,0.019,0.028,1.47,7.62,-0.501,0,"Miami",2020-10-01
"596",2020,11,0.573,0.305,0.281,-0.04,-0.03,-0.341,-0.382,-0.038,0.687,0.622,0.024,0.041,1.47,7.61,-0.606,0,"Miami",2020-11-01
"597",2020,12,0.248,0.09,0.063,-0.257,-0.244,-0.552,-0.597,-0.253,0.687,0.615,0.027,0.045,1.55,7.62,-0.757,0,"Miami",2020-12-01
"598",2015,10,0.615,0.296,0.275,0.223,0.2,0.125,0.127,0.212,0.169,0.15,0.021,-0.002,NA,NA,-0.11,0,"Corpus Christi",2015-10-01
"599",2015,11,0.458,0.307,0.303,0.231,0.222,0.142,0.129,0.218,0.178,0.161,0.004,0.013,NA,NA,0.009,0,"Corpus Christi",2015-11-01
"600",2015,12,0.376,0.165,0.165,0.082,0.073,-0.018,-0.018,0.073,0.183,0.183,0,0,NA,NA,-0.395,0,"Corpus Christi",2015-12-01
"601",2016,1,0.283,0.075,0.075,-0.004,-0.013,-0.101,-0.101,-0.013,0.176,0.176,0,0,NA,NA,-0.495,0,"Corpus Christi",2016-01-01
"602",2016,2,0.171,-0.012,-0.032,-0.117,-0.124,-0.216,-0.213,-0.113,0.201,0.184,0.02,-0.003,NA,NA,-0.464,0,"Corpus Christi",2016-02-01
"603",2016,3,0.299,0.114,0.095,0.021,0.012,-0.071,-0.088,0.013,0.202,0.166,0.019,0.017,NA,NA,-0.427,0,"Corpus Christi",2016-03-01
"604",2016,4,0.572,0.255,0.226,0.161,0.141,0.056,0.068,0.161,0.187,0.17,0.029,-0.012,NA,NA,-0.209,0,"Corpus Christi",2016-04-01
"605",2016,5,0.425,0.291,0.295,0.208,0.201,0.108,0.096,0.193,0.195,0.187,-0.004,0.012,NA,NA,-0.046,0,"Corpus Christi",2016-05-01
"606",2016,7,0.229,0.094,0.09,0.007,-0.006,-0.103,-0.104,-0.005,0.198,0.193,0.004,0.001,NA,NA,-0.249,0,"Corpus Christi",2016-07-01
"607",2016,8,0.446,0.144,0.143,0.068,0.058,-0.028,-0.029,0.057,0.173,0.171,0.001,0.001,NA,NA,-0.231,0,"Corpus Christi",2016-08-01
"608",2016,9,0.45,0.286,0.283,0.218,0.209,0.136,0.136,0.211,0.15,0.147,0.003,0,NA,NA,-0.016,0,"Corpus Christi",2016-09-01
"609",2016,10,0.415,0.306,0.3,0.239,0.229,0.158,0.153,0.229,0.153,0.142,0.006,0.005,NA,NA,0.061,0,"Corpus Christi",2016-10-01
"610",2016,11,0.442,0.282,0.285,0.206,0.196,0.108,0.1,0.191,0.182,0.177,-0.003,0.008,NA,NA,-0.069,0,"Corpus Christi",2016-11-01
"611",2016,12,0.415,0.183,0.183,0.094,0.087,-0.009,-0.009,0.087,0.192,0.192,0,0,NA,NA,-0.148,0,"Corpus Christi",2016-12-01
"612",2017,1,0.226,0.067,0.067,-0.019,-0.03,-0.127,-0.127,-0.03,0.194,0.194,0,0,NA,NA,-0.471,0,"Corpus Christi",2017-01-01
"613",2017,2,0.163,0,-0.006,-0.075,-0.089,-0.172,-0.171,-0.086,0.171,0.166,0.006,-0.001,NA,NA,-0.337,0,"Corpus Christi",2017-02-01
"614",2017,3,0.311,0.121,0.114,0.039,0.036,-0.042,-0.063,0.029,0.184,0.156,0.007,0.021,NA,NA,-0.237,0,"Corpus Christi",2017-03-01
"615",2017,4,0.446,0.183,0.154,0.091,0.067,-0.021,-0.015,0.084,0.198,0.175,0.029,-0.006,NA,NA,-0.215,0,"Corpus Christi",2017-04-01
"616",2017,5,0.31,0.14,0.14,0.049,0.036,-0.068,-0.068,0.036,0.208,0.208,0,0,NA,NA,-0.227,0,"Corpus Christi",2017-05-01
"617",2017,6,0.486,0.198,0.198,0.109,0.099,0,0,0.099,0.198,0.198,0,0,NA,NA,-0.113,0,"Corpus Christi",2017-06-01
"618",2017,7,0.091,0.016,0.016,-0.066,-0.076,-0.168,-0.168,-0.076,0.184,0.184,0,0,NA,NA,-0.274,0,"Corpus Christi",2017-07-01
"619",2017,8,0.3,0.062,0.06,-0.026,-0.036,-0.132,-0.146,-0.042,0.208,0.192,0.002,0.014,NA,NA,-0.3,0,"Corpus Christi",2017-08-01
"620",2017,9,0.358,0.202,0.192,0.124,0.109,0.027,0.023,0.112,0.179,0.165,0.01,0.004,NA,NA,-0.332,0,"Corpus Christi",2017-09-01
"621",2017,10,0.641,0.356,0.341,0.286,0.269,0.198,0.191,0.273,0.165,0.143,0.015,0.007,NA,NA,-0.152,0,"Corpus Christi",2017-10-01
"622",2017,11,0.272,0.143,0.135,0.064,0.057,-0.021,-0.029,0.057,0.172,0.156,0.008,0.008,NA,NA,-0.15,0,"Corpus Christi",2017-11-01
"623",2017,12,0.273,0.021,0.021,-0.064,-0.078,-0.176,-0.176,-0.078,0.197,0.197,0,0,NA,NA,-0.385,0,"Corpus Christi",2017-12-01
"624",2018,1,0.081,-0.088,-0.091,-0.181,-0.194,-0.296,-0.299,-0.194,0.211,0.205,0.003,0.003,NA,NA,-0.525,0,"Corpus Christi",2018-01-01
"625",2018,2,0.203,0.036,0.038,-0.042,-0.047,-0.132,-0.138,-0.051,0.174,0.17,-0.002,0.006,NA,NA,-0.28,0,"Corpus Christi",2018-02-01
"626",2018,3,0.234,0.108,0.112,0.029,0.033,-0.046,-0.072,0.018,0.18,0.158,-0.004,0.026,NA,NA,-0.171,0,"Corpus Christi",2018-03-01
"627",2018,4,0.334,0.121,0.115,0.037,0.028,-0.059,-0.074,0.023,0.195,0.174,0.006,0.015,NA,NA,-0.245,0,"Corpus Christi",2018-04-01
"628",2018,5,0.2,0.107,0.107,0.012,0.002,-0.102,-0.102,0.002,0.209,0.209,0,0,NA,NA,-0.246,0,"Corpus Christi",2018-05-01
"629",2018,6,0.268,0.066,0.066,-0.032,-0.044,-0.153,-0.153,-0.044,0.219,0.219,0,0,NA,NA,-0.315,0,"Corpus Christi",2018-06-01
"630",2018,7,0.108,0.006,0.006,-0.088,-0.099,-0.203,-0.203,-0.099,0.209,0.209,0,0,NA,NA,-0.349,0,"Corpus Christi",2018-07-01
"631",2018,8,0.25,0.117,0.113,0.04,0.034,-0.045,-0.056,0.03,0.173,0.158,0.004,0.011,NA,NA,-0.224,0,"Corpus Christi",2018-08-01
"632",2018,9,0.479,0.265,0.262,0.192,0.188,0.113,0.1,0.182,0.165,0.149,0.003,0.013,NA,NA,-0.062,0,"Corpus Christi",2018-09-01
"633",2018,10,0.667,0.383,0.388,0.307,0.306,0.224,0.209,0.296,0.174,0.164,-0.005,0.015,NA,NA,-0.075,0,"Corpus Christi",2018-10-01
"634",2018,11,0.396,0.162,0.152,0.081,0.067,-0.017,-0.02,0.071,0.182,0.169,0.01,0.003,NA,NA,-0.246,0,"Corpus Christi",2018-11-01
"635",2018,12,0.298,0.061,0.063,-0.026,-0.033,-0.128,-0.134,-0.037,0.195,0.191,-0.002,0.006,NA,NA,-0.488,0,"Corpus Christi",2018-12-01
"636",2019,1,0.154,0.034,0.034,-0.062,-0.069,-0.171,-0.171,-0.069,0.205,0.205,0,0,NA,NA,-0.492,0,"Corpus Christi",2019-01-01
"637",2019,3,0.344,0.165,0.153,0.08,0.067,-0.018,-0.019,0.073,0.184,0.171,0.012,0.001,NA,NA,-0.186,0,"Corpus Christi",2019-03-01
"638",2019,4,0.321,0.168,0.168,0.075,0.077,-0.013,-0.028,0.07,0.196,0.181,0,0.015,NA,NA,-0.232,0,"Corpus Christi",2019-04-01
"639",2019,5,0.529,0.379,0.378,0.296,0.289,0.2,0.196,0.287,0.183,0.178,0.001,0.004,NA,NA,0.038,0,"Corpus Christi",2019-05-01
"640",2019,6,0.377,0.231,0.231,0.14,0.128,0.025,0.025,0.128,0.206,0.206,0,0,NA,NA,-0.097,0,"Corpus Christi",2019-06-01
"641",2019,7,0.302,0.165,0.16,0.072,0.057,-0.046,-0.047,0.059,0.212,0.206,0.005,0.001,NA,NA,-0.302,0,"Corpus Christi",2019-07-01
"642",2019,8,0.227,0.101,0.094,0.012,0.005,-0.084,-0.1,0,0.201,0.178,0.007,0.016,NA,NA,-0.226,0,"Corpus Christi",2019-08-01
"643",2019,9,0.481,0.315,0.32,0.233,0.237,0.155,0.137,0.226,0.178,0.165,-0.005,0.018,NA,NA,-0.109,0,"Corpus Christi",2019-09-01
"644",2019,10,0.577,0.423,0.423,0.333,0.324,0.225,0.225,0.324,0.198,0.198,0,0,NA,NA,-0.071,0,"Corpus Christi",2019-10-01
"645",2019,11,0.396,0.241,0.234,0.155,0.144,0.054,0.046,0.143,0.195,0.18,0.007,0.008,NA,NA,-0.08,0,"Corpus Christi",2019-11-01
"646",2019,12,0.317,0.097,0.083,0.01,-0.01,-0.103,-0.104,-0.004,0.201,0.186,0.014,0.001,NA,NA,-0.267,0,"Corpus Christi",2019-12-01
"647",2020,1,0.311,0.12,0.116,0.031,0.018,-0.08,-0.082,0.019,0.202,0.196,0.004,0.002,NA,NA,-0.356,0,"Corpus Christi",2020-01-01
"648",2020,2,0.2,0.052,0.05,-0.048,-0.049,-0.148,-0.158,-0.053,0.21,0.198,0.002,0.01,NA,NA,-0.429,0,"Corpus Christi",2020-02-01
"649",2020,3,0.271,0.15,0.136,0.059,0.045,-0.045,-0.051,0.049,0.201,0.181,0.014,0.006,NA,NA,-0.238,0,"Corpus Christi",2020-03-01
"650",2020,4,0.463,0.307,0.299,0.223,0.209,0.119,0.113,0.21,0.194,0.18,0.008,0.006,NA,NA,-0.019,0,"Corpus Christi",2020-04-01
"651",2020,5,0.397,0.253,0.245,0.158,0.142,0.039,0.036,0.144,0.217,0.206,0.008,0.003,NA,NA,-0.079,0,"Corpus Christi",2020-05-01
"652",2020,6,0.432,0.283,0.278,0.188,0.183,0.087,0.076,0.179,0.207,0.191,0.005,0.011,NA,NA,-0.052,0,"Corpus Christi",2020-06-01
"653",2020,7,1.134,0.163,0.163,0.073,0.035,-0.092,-0.092,0.035,0.255,0.255,0,0,NA,NA,-0.244,0,"Corpus Christi",2020-07-01
"654",2020,8,0.605,0.147,0.143,0.062,0.042,-0.06,-0.067,0.04,0.214,0.203,0.004,0.007,NA,NA,-0.259,0,"Corpus Christi",2020-08-01
"655",2020,9,0.789,0.352,0.352,0.266,0.258,0.164,0.159,0.255,0.193,0.188,0,0.005,NA,NA,-0.064,0,"Corpus Christi",2020-09-01
"656",2020,10,0.672,0.31,0.306,0.222,0.215,0.124,0.122,0.216,0.188,0.182,0.004,0.002,NA,NA,-0.16,0,"Corpus Christi",2020-10-01
"657",2020,11,0.448,0.291,0.29,0.202,0.201,0.113,0.098,0.194,0.193,0.177,0.001,0.015,NA,NA,-0.156,0,"Corpus Christi",2020-11-01
"658",2020,12,0.21,-0.014,-0.022,-0.117,-0.132,-0.242,-0.241,-0.127,0.227,0.22,0.008,-0.001,NA,NA,-0.53,0,"Corpus Christi",2020-12-01
